ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.8468625104432452,0.9898008526110205,0.36200832141698924,0.3061759951313375,0.6486722966107435,0.9689863842662633,0.3283582089552239,0.9660633484162896,0.3492063492063492,0.04810291504397123,0.5,22,45,41,1281,LogisticRegression_balanced,10,Test
0.9995972919851496,0.9999797592375382,0.9914161020629758,0.9608409777977752,0.998,0.996,1.0,1.0,0.926923076923077,0.008696805148046199,0.5,241,0,19,4731,RandomForest_balanced,1,Train
0.9387626262626263,0.9937210054674406,0.8854946710929839,0.7891587575310964,0.8499579124579124,0.9962121212121212,0.7037037037037037,0.9850187265917603,0.9047619047619048,0.017341409770953404,0.5,19,8,2,526,RandomForest_balanced,1,Validation
0.8528913676699709,0.9896250046431546,0.41311228479163886,0.40572150688246333,0.6376306816898865,0.9916792738275341,0.2835820895522388,0.9646799116997793,0.6333333333333333,0.03768834519665829,0.5,19,48,11,1311,RandomForest_balanced,1,Test
0.9996785324306616,0.9999837979504307,0.9934028339824916,0.9642341182114019,0.9942716750382179,0.9968421052631579,0.991701244813278,0.9995777918513827,0.9409448818897638,0.0086686155977049,0.5,239,2,15,4735,RandomForest_balanced,2,Train
0.9830246913580247,0.9989378807917434,0.9262255650862309,0.8832070707070707,0.9416035353535352,0.9943181818181818,0.8888888888888888,0.9943181818181818,0.8888888888888888,0.016134673013585774,0.5,24,3,3,525,RandomForest_balanced,2,Validation
0.8627475331361347,0.9902093745316826,0.42852182007484735,0.4136392622207824,0.6380088965159076,0.9924357034795764,0.2835820895522388,0.9647058823529412,0.6551724137931034,0.037346678103758475,0.5,19,48,10,1312,RandomForest_balanced,2,Test
0.9995859357938415,0.9999791682121995,0.99130867098372,0.9622382311871137,0.9941664118803233,0.9966315789473684,0.991701244813278,0.9995777027027027,0.9372549019607843,0.008218352398774668,0.5,239,2,16,4734,RandomForest_balanced,3,Train
0.9695566778900112,0.9982108435623652,0.8220279913967645,0.751394787678958,0.8480639730639731,0.9924242424242424,0.7037037037037037,0.9849624060150376,0.8260869565217391,0.020076445916476827,0.5,19,8,4,524,RandomForest_balanced,3,Validation
0.8657224467676744,0.9904048900654019,0.4384390683957285,0.3739042259919285,0.6159990516404362,0.9931921331316188,0.23880597014925373,0.9626099706744868,0.64,0.03666231764148233,0.5,16,51,9,1313,RandomForest_balanced,3,Test
