ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.999305525223848,0.9999650102390584,0.9859487956490569,0.8104753805108315,0.835994321904346,0.9997894736842106,0.6721991701244814,0.9836371168185584,0.9938650306748467,0.011243608017215669,0.5,162,79,1,4749,RF_inactive_weight_1,5,Train
0.9920735129068462,0.9995839307814538,0.917734450008065,0.6848683745413453,0.7407407407407407,1.0,0.48148148148148145,0.974169741697417,1.0,0.017611939755899537,0.5,13,14,0,528,RF_inactive_weight_1,5,Validation
0.8341612662858175,0.9872487416827919,0.424622587253866,0.32707217951487605,0.5734922211935782,0.9977307110438729,0.14925373134328357,0.9585755813953488,0.7692307692307693,0.035903257962581876,0.5,10,57,3,1319,RF_inactive_weight_1,5,Test
0.9994208342432845,0.9999708071518274,0.988298342389345,0.8078311688265876,0.8358890587464511,0.999578947368421,0.6721991701244814,0.9836337269525586,0.9878048780487805,0.011169813710845107,0.5,162,79,2,4748,RF_inactive_weight_1,6,Train
0.9844977553310885,0.9991714414382439,0.8689669846242495,0.7619047619047619,0.7962962962962963,1.0,0.5925925925925926,0.9795918367346939,1.0,0.0173345150879822,0.5,16,11,0,528,RF_inactive_weight_1,6,Validation
0.8002461218867839,0.984509712064628,0.3828495572946829,0.32707217951487605,0.5734922211935782,0.9977307110438729,0.14925373134328357,0.9585755813953488,0.7692307692307693,0.037135454520440044,0.5,10,57,3,1319,RF_inactive_weight_1,6,Test
0.9992144410613311,0.9999602312692858,0.9844080844405694,0.795595991461977,0.826235754675946,0.999578947368421,0.6528925619834711,0.9826158940397351,0.9875,0.011595593234179942,0.5,158,84,2,4748,RF_inactive_weight_1,7,Train
0.9924970862470863,0.9996082763061018,0.9399599579946348,0.8023417245800694,0.8452068764568764,0.9981060606060606,0.6923076923076923,0.9850467289719627,0.9473684210526315,0.013278712551874362,0.5,18,8,1,527,RF_inactive_weight_1,7,Validation
0.8191963781696661,0.9858709757506029,0.3926459444219018,0.34205519750469454,0.5738704360195994,0.9984871406959153,0.14925373134328357,0.9586056644880174,0.8333333333333334,0.03677182903387206,0.5,10,57,2,1320,RF_inactive_weight_1,7,Test
0.9993510221835581,0.9999671264856161,0.987182311941688,0.8267802869324352,0.8471074380165289,1.0,0.6942148760330579,0.9846600331674958,1.0,0.0106102564507828,0.5,168,74,0,4750,RF_inactive_weight_1,8,Train
